agestrat,rawscore,scale,SS
mo_132,2,PHY,40
mo_132,3,PHY,40
mo_132,4,PHY,40
mo_132,5,PHY,40
mo_132,6,PHY,40
mo_132,7,PHY,40
mo_132,8,PHY,40
mo_132,9,PHY,40
mo_132,10,PHY,40
mo_132,11,PHY,40
mo_132,12,PHY,40
mo_132,13,PHY,40
mo_132,14,PHY,40
mo_132,15,PHY,40
mo_132,16,PHY,40
mo_132,17,PHY,40
mo_132,18,PHY,40
mo_132,19,PHY,40
mo_132,20,PHY,40
mo_132,21,PHY,40
mo_132,22,PHY,40
mo_132,23,PHY,40
mo_132,24,PHY,44
mo_132,25,PHY,48
mo_132,26,PHY,52
mo_132,27,PHY,55
mo_132,28,PHY,59
mo_132,29,PHY,63
mo_132,30,PHY,67
mo_132,31,PHY,70
mo_132,32,PHY,73
mo_132,33,PHY,77
mo_132,34,PHY,82
mo_132,35,PHY,89
mo_132,36,PHY,96
mo_132,37,PHY,103
mo_132,38,PHY,NA
mo_132,39,PHY,NA
mo_132,40,PHY,NA
mo_132,41,PHY,NA
mo_132,42,PHY,NA
mo_132,0,ADP,40
mo_132,1,ADP,40
mo_132,2,ADP,40
mo_132,3,ADP,40
mo_132,4,ADP,40
mo_132,5,ADP,40
mo_132,6,ADP,40
mo_132,7,ADP,40
mo_132,8,ADP,40
mo_132,9,ADP,40
mo_132,10,ADP,40
mo_132,11,ADP,40
mo_132,12,ADP,40
mo_132,13,ADP,40
mo_132,14,ADP,40
mo_132,15,ADP,40
mo_132,16,ADP,40
mo_132,17,ADP,40
mo_132,18,ADP,40
mo_132,19,ADP,40
mo_132,20,ADP,40
mo_132,21,ADP,40
mo_132,22,ADP,41
mo_132,23,ADP,44
mo_132,24,ADP,47
mo_132,25,ADP,50
mo_132,26,ADP,53
mo_132,27,ADP,56
mo_132,28,ADP,60
mo_132,29,ADP,63
mo_132,30,ADP,68
mo_132,31,ADP,75
mo_132,32,ADP,80
mo_132,33,ADP,82
mo_132,34,ADP,85
mo_132,35,ADP,87
mo_132,36,ADP,90
mo_132,37,ADP,93
mo_132,38,ADP,95
mo_132,39,ADP,98
mo_132,40,ADP,101
mo_132,41,ADP,106
mo_132,42,ADP,NA
mo_132,0,SOC,40
mo_132,1,SOC,40
mo_132,2,SOC,40
mo_132,3,SOC,40
mo_132,4,SOC,40
mo_132,5,SOC,40
mo_132,6,SOC,40
mo_132,7,SOC,40
mo_132,8,SOC,40
mo_132,9,SOC,40
mo_132,10,SOC,41
mo_132,11,SOC,43
mo_132,12,SOC,45
mo_132,13,SOC,47
mo_132,14,SOC,49
mo_132,15,SOC,51
mo_132,16,SOC,53
mo_132,17,SOC,55
mo_132,18,SOC,57
mo_132,19,SOC,59
mo_132,20,SOC,61
mo_132,21,SOC,63
mo_132,22,SOC,65
mo_132,23,SOC,67
mo_132,24,SOC,69
mo_132,25,SOC,71
mo_132,26,SOC,74
mo_132,27,SOC,76
mo_132,28,SOC,80
mo_132,29,SOC,82
mo_132,30,SOC,88
mo_132,31,SOC,92
mo_132,32,SOC,94
mo_132,33,SOC,96
mo_132,34,SOC,99
mo_132,35,SOC,102
mo_132,36,SOC,108
mo_132,37,SOC,NA
mo_132,38,SOC,NA
mo_132,39,SOC,NA
mo_132,40,SOC,NA
mo_132,41,SOC,NA
mo_132,42,SOC,NA
mo_132,0,COG,40
mo_132,1,COG,40
mo_132,2,COG,40
mo_132,3,COG,40
mo_132,4,COG,40
mo_132,5,COG,40
mo_132,6,COG,40
mo_132,7,COG,40
mo_132,8,COG,40
mo_132,9,COG,40
mo_132,10,COG,40
mo_132,11,COG,40
mo_132,12,COG,40
mo_132,13,COG,40
mo_132,14,COG,40
mo_132,15,COG,40
mo_132,16,COG,40
mo_132,17,COG,40
mo_132,18,COG,40
mo_132,19,COG,40
mo_132,20,COG,40
mo_132,21,COG,40
mo_132,22,COG,42
mo_132,23,COG,45
mo_132,24,COG,48
mo_132,25,COG,51
mo_132,26,COG,54
mo_132,27,COG,57
mo_132,28,COG,60
mo_132,29,COG,63
mo_132,30,COG,66
mo_132,31,COG,71
mo_132,32,COG,74
mo_132,33,COG,77
mo_132,34,COG,80
mo_132,35,COG,82
mo_132,36,COG,85
mo_132,37,COG,88
mo_132,38,COG,91
mo_132,39,COG,93
mo_132,40,COG,96
mo_132,41,COG,99
mo_132,42,COG,104
mo_132,0,COM,40
mo_132,1,COM,40
mo_132,2,COM,40
mo_132,3,COM,40
mo_132,4,COM,40
mo_132,5,COM,40
mo_132,6,COM,40
mo_132,7,COM,40
mo_132,8,COM,40
mo_132,9,COM,40
mo_132,10,COM,40
mo_132,11,COM,40
mo_132,12,COM,40
mo_132,13,COM,40
mo_132,14,COM,40
mo_132,15,COM,40
mo_132,16,COM,41
mo_132,17,COM,44
mo_132,18,COM,47
mo_132,19,COM,50
mo_132,20,COM,53
mo_132,21,COM,56
mo_132,22,COM,59
mo_132,23,COM,62
mo_132,24,COM,66
mo_132,25,COM,70
mo_132,26,COM,73
mo_132,27,COM,76
mo_132,28,COM,80
mo_132,29,COM,83
mo_132,30,COM,89
mo_132,31,COM,95
mo_132,32,COM,98
mo_132,33,COM,105
mo_132,34,COM,114
mo_132,35,COM,NA
mo_132,36,COM,NA
mo_132,37,COM,NA
mo_132,38,COM,NA
mo_132,39,COM,NA
mo_132,40,COM,NA
mo_132,41,COM,NA
mo_132,42,COM,NA
mo_156,0,PHY,40
mo_156,1,PHY,40
mo_156,2,PHY,40
mo_156,3,PHY,40
mo_156,4,PHY,40
mo_156,5,PHY,40
mo_156,6,PHY,40
mo_156,7,PHY,40
mo_156,8,PHY,40
mo_156,9,PHY,40
mo_156,10,PHY,40
mo_156,11,PHY,40
mo_156,12,PHY,40
mo_156,13,PHY,40
mo_156,14,PHY,40
mo_156,15,PHY,40
mo_156,16,PHY,40
mo_156,17,PHY,40
mo_156,18,PHY,40
mo_156,19,PHY,40
mo_156,20,PHY,40
mo_156,21,PHY,40
mo_156,22,PHY,40
mo_156,23,PHY,40
mo_156,24,PHY,43
mo_156,25,PHY,47
mo_156,26,PHY,51
mo_156,27,PHY,54
mo_156,28,PHY,58
mo_156,29,PHY,62
mo_156,30,PHY,66
mo_156,31,PHY,69
mo_156,32,PHY,72
mo_156,33,PHY,76
mo_156,34,PHY,81
mo_156,35,PHY,88
mo_156,36,PHY,95
mo_156,37,PHY,101
mo_156,38,PHY,NA
mo_156,39,PHY,NA
mo_156,40,PHY,NA
mo_156,41,PHY,NA
mo_156,42,PHY,NA
mo_156,0,ADP,40
mo_156,1,ADP,40
mo_156,2,ADP,40
mo_156,3,ADP,40
mo_156,4,ADP,40
mo_156,5,ADP,40
mo_156,6,ADP,40
mo_156,7,ADP,40
mo_156,8,ADP,40
mo_156,9,ADP,40
mo_156,10,ADP,40
mo_156,11,ADP,40
mo_156,12,ADP,40
mo_156,13,ADP,40
mo_156,14,ADP,40
mo_156,15,ADP,40
mo_156,16,ADP,40
mo_156,17,ADP,40
mo_156,18,ADP,40
mo_156,19,ADP,40
mo_156,20,ADP,40
mo_156,21,ADP,40
mo_156,22,ADP,40
mo_156,23,ADP,43
mo_156,24,ADP,46
mo_156,25,ADP,49
mo_156,26,ADP,52
mo_156,27,ADP,55
mo_156,28,ADP,58
mo_156,29,ADP,62
mo_156,30,ADP,67
mo_156,31,ADP,73
mo_156,32,ADP,78
mo_156,33,ADP,80
mo_156,34,ADP,83
mo_156,35,ADP,85
mo_156,36,ADP,88
mo_156,37,ADP,91
mo_156,38,ADP,93
mo_156,39,ADP,96
mo_156,40,ADP,98
mo_156,41,ADP,102
mo_156,42,ADP,NA
mo_156,0,SOC,40
mo_156,1,SOC,40
mo_156,2,SOC,40
mo_156,3,SOC,40
mo_156,4,SOC,40
mo_156,5,SOC,40
mo_156,6,SOC,40
mo_156,7,SOC,40
mo_156,8,SOC,40
mo_156,9,SOC,40
mo_156,10,SOC,40
mo_156,11,SOC,42
mo_156,12,SOC,44
mo_156,13,SOC,46
mo_156,14,SOC,48
mo_156,15,SOC,50
mo_156,16,SOC,52
mo_156,17,SOC,54
mo_156,18,SOC,56
mo_156,19,SOC,58
mo_156,20,SOC,60
mo_156,21,SOC,62
mo_156,22,SOC,64
mo_156,23,SOC,66
mo_156,24,SOC,68
mo_156,25,SOC,70
mo_156,26,SOC,73
mo_156,27,SOC,75
mo_156,28,SOC,78
mo_156,29,SOC,81
mo_156,30,SOC,86
mo_156,31,SOC,90
mo_156,32,SOC,93
mo_156,33,SOC,95
mo_156,34,SOC,97
mo_156,35,SOC,99
mo_156,36,SOC,103
mo_156,37,SOC,NA
mo_156,38,SOC,NA
mo_156,39,SOC,NA
mo_156,40,SOC,NA
mo_156,41,SOC,NA
mo_156,42,SOC,NA
mo_156,0,COG,40
mo_156,1,COG,40
mo_156,2,COG,40
mo_156,3,COG,40
mo_156,4,COG,40
mo_156,5,COG,40
mo_156,6,COG,40
mo_156,7,COG,40
mo_156,8,COG,40
mo_156,9,COG,40
mo_156,10,COG,40
mo_156,11,COG,40
mo_156,12,COG,40
mo_156,13,COG,40
mo_156,14,COG,40
mo_156,15,COG,40
mo_156,16,COG,40
mo_156,17,COG,40
mo_156,18,COG,40
mo_156,19,COG,40
mo_156,20,COG,40
mo_156,21,COG,40
mo_156,22,COG,41
mo_156,23,COG,43
mo_156,24,COG,46
mo_156,25,COG,49
mo_156,26,COG,52
mo_156,27,COG,55
mo_156,28,COG,58
mo_156,29,COG,61
mo_156,30,COG,64
mo_156,31,COG,68
mo_156,32,COG,71
mo_156,33,COG,74
mo_156,34,COG,77
mo_156,35,COG,80
mo_156,36,COG,83
mo_156,37,COG,86
mo_156,38,COG,89
mo_156,39,COG,91
mo_156,40,COG,95
mo_156,41,COG,98
mo_156,42,COG,102
mo_156,0,COM,40
mo_156,1,COM,40
mo_156,2,COM,40
mo_156,3,COM,40
mo_156,4,COM,40
mo_156,5,COM,40
mo_156,6,COM,40
mo_156,7,COM,40
mo_156,8,COM,40
mo_156,9,COM,40
mo_156,10,COM,40
mo_156,11,COM,40
mo_156,12,COM,40
mo_156,13,COM,40
mo_156,14,COM,40
mo_156,15,COM,40
mo_156,16,COM,40
mo_156,17,COM,43
mo_156,18,COM,46
mo_156,19,COM,49
mo_156,20,COM,51
mo_156,21,COM,54
mo_156,22,COM,58
mo_156,23,COM,61
mo_156,24,COM,65
mo_156,25,COM,68
mo_156,26,COM,71
mo_156,27,COM,74
mo_156,28,COM,76
mo_156,29,COM,80
mo_156,30,COM,87
mo_156,31,COM,93
mo_156,32,COM,97
mo_156,33,COM,101
mo_156,34,COM,110
mo_156,35,COM,NA
mo_156,36,COM,NA
mo_156,37,COM,NA
mo_156,38,COM,NA
mo_156,39,COM,NA
mo_156,40,COM,NA
mo_156,41,COM,NA
mo_156,42,COM,NA
mo_204,0,PHY,40
mo_204,1,PHY,40
mo_204,2,PHY,40
mo_204,3,PHY,40
mo_204,4,PHY,40
mo_204,5,PHY,40
mo_204,6,PHY,40
mo_204,7,PHY,40
mo_204,8,PHY,40
mo_204,9,PHY,40
mo_204,10,PHY,40
mo_204,11,PHY,40
mo_204,12,PHY,40
mo_204,13,PHY,40
mo_204,14,PHY,40
mo_204,15,PHY,40
mo_204,16,PHY,40
mo_204,17,PHY,40
mo_204,18,PHY,40
mo_204,19,PHY,40
mo_204,20,PHY,40
mo_204,21,PHY,40
mo_204,22,PHY,40
mo_204,23,PHY,40
mo_204,24,PHY,42
mo_204,25,PHY,46
mo_204,26,PHY,50
mo_204,27,PHY,53
mo_204,28,PHY,57
mo_204,29,PHY,61
mo_204,30,PHY,65
mo_204,31,PHY,68
mo_204,32,PHY,71
mo_204,33,PHY,75
mo_204,34,PHY,80
mo_204,35,PHY,87
mo_204,36,PHY,94
mo_204,37,PHY,100
mo_204,38,PHY,NA
mo_204,39,PHY,NA
mo_204,40,PHY,NA
mo_204,41,PHY,NA
mo_204,42,PHY,NA
mo_204,0,ADP,40
mo_204,1,ADP,40
mo_204,2,ADP,40
mo_204,3,ADP,40
mo_204,4,ADP,40
mo_204,5,ADP,40
mo_204,6,ADP,40
mo_204,7,ADP,40
mo_204,8,ADP,40
mo_204,9,ADP,40
mo_204,10,ADP,40
mo_204,11,ADP,40
mo_204,12,ADP,40
mo_204,13,ADP,40
mo_204,14,ADP,40
mo_204,15,ADP,40
mo_204,16,ADP,40
mo_204,17,ADP,40
mo_204,18,ADP,40
mo_204,19,ADP,40
mo_204,20,ADP,40
mo_204,21,ADP,40
mo_204,22,ADP,40
mo_204,23,ADP,42
mo_204,24,ADP,45
mo_204,25,ADP,48
mo_204,26,ADP,51
mo_204,27,ADP,54
mo_204,28,ADP,57
mo_204,29,ADP,61
mo_204,30,ADP,66
mo_204,31,ADP,72
mo_204,32,ADP,77
mo_204,33,ADP,80
mo_204,34,ADP,82
mo_204,35,ADP,85
mo_204,36,ADP,87
mo_204,37,ADP,90
mo_204,38,ADP,92
mo_204,39,ADP,95
mo_204,40,ADP,97
mo_204,41,ADP,100
mo_204,42,ADP,NA
mo_204,0,SOC,40
mo_204,1,SOC,40
mo_204,2,SOC,40
mo_204,3,SOC,40
mo_204,4,SOC,40
mo_204,5,SOC,40
mo_204,6,SOC,40
mo_204,7,SOC,40
mo_204,8,SOC,40
mo_204,9,SOC,40
mo_204,10,SOC,40
mo_204,11,SOC,41
mo_204,12,SOC,43
mo_204,13,SOC,45
mo_204,14,SOC,47
mo_204,15,SOC,49
mo_204,16,SOC,51
mo_204,17,SOC,53
mo_204,18,SOC,55
mo_204,19,SOC,57
mo_204,20,SOC,59
mo_204,21,SOC,61
mo_204,22,SOC,63
mo_204,23,SOC,65
mo_204,24,SOC,67
mo_204,25,SOC,69
mo_204,26,SOC,72
mo_204,27,SOC,74
mo_204,28,SOC,77
mo_204,29,SOC,80
mo_204,30,SOC,85
mo_204,31,SOC,89
mo_204,32,SOC,92
mo_204,33,SOC,94
mo_204,34,SOC,96
mo_204,35,SOC,98
mo_204,36,SOC,100
mo_204,37,SOC,NA
mo_204,38,SOC,NA
mo_204,39,SOC,NA
mo_204,40,SOC,NA
mo_204,41,SOC,NA
mo_204,42,SOC,NA
mo_204,0,COG,40
mo_204,1,COG,40
mo_204,2,COG,40
mo_204,3,COG,40
mo_204,4,COG,40
mo_204,5,COG,40
mo_204,6,COG,40
mo_204,7,COG,40
mo_204,8,COG,40
mo_204,9,COG,40
mo_204,10,COG,40
mo_204,11,COG,40
mo_204,12,COG,40
mo_204,13,COG,40
mo_204,14,COG,40
mo_204,15,COG,40
mo_204,16,COG,40
mo_204,17,COG,40
mo_204,18,COG,40
mo_204,19,COG,40
mo_204,20,COG,40
mo_204,21,COG,40
mo_204,22,COG,40
mo_204,23,COG,42
mo_204,24,COG,45
mo_204,25,COG,48
mo_204,26,COG,51
mo_204,27,COG,54
mo_204,28,COG,57
mo_204,29,COG,59
mo_204,30,COG,62
mo_204,31,COG,66
mo_204,32,COG,69
mo_204,33,COG,72
mo_204,34,COG,75
mo_204,35,COG,78
mo_204,36,COG,80
mo_204,37,COG,84
mo_204,38,COG,87
mo_204,39,COG,89
mo_204,40,COG,93
mo_204,41,COG,97
mo_204,42,COG,100
mo_204,0,COM,40
mo_204,1,COM,40
mo_204,2,COM,40
mo_204,3,COM,40
mo_204,4,COM,40
mo_204,5,COM,40
mo_204,6,COM,40
mo_204,7,COM,40
mo_204,8,COM,40
mo_204,9,COM,40
mo_204,10,COM,40
mo_204,11,COM,40
mo_204,12,COM,40
mo_204,13,COM,40
mo_204,14,COM,40
mo_204,15,COM,40
mo_204,16,COM,40
mo_204,17,COM,42
mo_204,18,COM,46
mo_204,19,COM,48
mo_204,20,COM,50
mo_204,21,COM,53
mo_204,22,COM,57
mo_204,23,COM,60
mo_204,24,COM,64
mo_204,25,COM,67
mo_204,26,COM,70
mo_204,27,COM,73
mo_204,28,COM,75
mo_204,29,COM,79
mo_204,30,COM,86
mo_204,31,COM,90
mo_204,32,COM,96
mo_204,33,COM,99
mo_204,34,COM,100
mo_204,35,COM,NA
mo_204,36,COM,NA
mo_204,37,COM,NA
mo_204,38,COM,NA
mo_204,39,COM,NA
mo_204,40,COM,NA
mo_204,41,COM,NA
mo_204,42,COM,NA
