ID,agestrat,COMscore
104021,14,15
108018,14,7
109032,14,12
109059,14,10
110009,14,16
111008,14,13
111017,14,11
115116,14,9
116007,14,15
116009,14,9
117031,14,12
121022,14,11
125027,14,10
125036,14,10
125041,14,10
125049,14,13
125057,14,8
127008,14,15
127040,14,14
131023,14,11
131048,14,15
131051,14,10
131052,14,11
134043,14,11
135005,14,13
136003,14,12
137025,14,16
139016,14,13
141001,14,16
141005,14,17
141014,14,18
141019,14,18
142002,14,13
142020,14,9
148020,14,12
154062,14,11
202065,14,8
218018,14,12
220029,14,7
224021,14,11
229003,14,8
101028,12,12
102036,12,10
110002,12,10
110010,12,9
115040,12,10
116012,12,11
116018,12,10
116031,12,8
116033,12,9
119006,12,9
120013,12,6
121017,12,12
127010,12,8
127013,12,10
131013,12,13
131030,12,11
131060,12,10
134032,12,12
136014,12,12
137014,12,13
138018,12,8
138020,12,7
154032,12,10
202078,12,4
202086,12,5
207016,12,12
218017,12,9
218021,12,9
218036,12,11
218037,12,11
220039,12,17
221010,12,13
221013,12,10
227022,12,12
228005,12,11
229002,12,9
229005,12,10
109067,10,10
111013,10,4
111048,10,5
116013,10,12
117008,10,7
117010,10,8
117021,10,10
117063,10,9
119010,10,11
120037,10,9
121001,10,11
121011,10,8
125029,10,8
125043,10,6
125044,10,6
127030,10,7
127036,10,10
127037,10,12
131002,10,8
131007,10,6
131027,10,10
131031,10,11
131032,10,11
131044,10,10
132012,10,9
134047,10,9
135022,10,5
137042,10,13
139014,10,9
139017,10,8
142007,10,10
146002,10,12
154003,10,10
154006,10,9
202016,10,8
207003,10,8
207008,10,10
218011,10,6
218030,10,7
218031,10,9
227021,10,11
229001,10,8
111053,8,7
116038,8,4
117040,8,7
117044,8,8
117053,8,9
117060,8,5
120061,8,6
120069,8,5
125053,8,4
129003,8,4
133023,8,4
136008,8,5
136020,8,2
136025,8,4
139001,8,6
142011,8,4
142024,8,8
142030,8,7
154033,8,2
154054,8,2
202011,8,11
202019,8,6
202023,8,3
202072,8,12
202075,8,8
202108,8,4
207005,8,3
207014,8,2
207022,8,6
216014,8,8
218013,8,8
218014,8,8
220042,8,6
228001,8,6
229008,8,4
104019,6,3
104031,6,3
109098,6,5
110003,6,5
116028,6,0
117011,6,5
117020,6,8
120063,6,3
121006,6,5
127005,6,7
127026,6,1
127141,6,3
131053,6,5
132002,6,3
135014,6,5
136002,6,4
136021,6,4
136024,6,3
138019,6,6
139011,6,2
142012,6,5
142016,6,2
142019,6,7
154051,6,3
202020,6,5
202034,6,4
202040,6,3
202054,6,3
202070,6,9
207019,6,3
218008,6,3
218016,6,6
218023,6,1
218024,6,1
220027,6,4
223003,6,2
227005,6,5
227011,6,3
227016,6,8
229004,6,2
104011,4,4
109028,4,7
109082,4,2
111039,4,3
111046,4,1
114005,4,2
115010,4,3
117017,4,1
117018,4,4
117019,4,1
117025,4,3
117027,4,2
117033,4,3
125058,4,3
125061,4,4
127018,4,3
131011,4,4
131038,4,3
131050,4,1
131054,4,0
135030,4,3
136013,4,2
137013,4,5
137024,4,4
138015,4,3
142027,4,1
202007,4,4
202010,4,4
202025,4,5
202033,4,3
215008,4,1
218006,4,4
218020,4,3
218022,4,3
218025,4,2
218027,4,2
218033,4,2
220026,4,2
221014,4,3
227001,4,1
227004,4,1
227015,4,1
101044,2,1
104012,2,3
109047,2,0
111005,2,3
114011,2,2
118005,2,2
118015,2,2
118019,2,1
119022,2,3
119023,2,3
121013,2,2
122013,2,1
125039,2,3
125062,2,1
127003,2,4
127039,2,4
131001,2,1
131035,2,2
131045,2,2
136012,2,1
138014,2,3
142010,2,5
202030,2,2
202053,2,1
215006,2,3
221015,2,3
102004,0,1
102008,0,1
102033,0,1
117046,0,0
117047,0,0
120041,0,2
122004,0,1
125025,0,1
127042,0,2
131003,0,1
131026,0,0
131037,0,1
131049,0,0
137016,0,0
137047,0,0
137052,0,0
142009,0,0
146001,0,2
154065,0,0
154066,0,0
202064,0,1
202100,0,1
202102,0,1
227008,0,0
227019,0,0
229007,0,0
114021,NA,NA
118014,NA,NA
120019,NA,NA
120033,NA,NA
120034,NA,NA
120035,NA,NA
120036,NA,NA
120055,NA,NA
125051,NA,NA
127041,NA,NA
128012,NA,NA
134015,NA,NA
134038,NA,NA
136022,NA,NA
136026,NA,NA
154959,NA,NA
201001,NA,NA
201002,NA,NA
201017,NA,NA
201018,NA,NA
201019,NA,NA
201021,NA,NA
201024,NA,NA
201028,NA,NA
201029,NA,NA
201039,NA,NA
201044,NA,NA
201045,NA,NA
201051,NA,NA
201055,NA,NA
206007,NA,NA
206009,NA,NA
206011,NA,NA
206013,NA,NA
206016,NA,NA
211019,NA,NA
220014,NA,NA
504002,NA,NA
504005,NA,NA
504007,NA,NA
504008,NA,NA
504009,NA,NA
504016,NA,NA
504030,NA,NA
504031,NA,NA
504032,NA,NA
526002,NA,NA
607001,NA,NA
609001,NA,NA
609004,NA,NA
609007,NA,NA
